mfcc_mean,mfcc_std,zcr,rms,spectral_centroid,emotion
-50.038700103759766,192.63345336914062,0.3453083444148936,0.003138751955702901,3491.0594090784284,surprise
-47.798179626464844,186.9984588623047,0.36027177798202614,0.0033345783594995737,3269.920957639251,surprise
-50.00415802001953,188.70274353027344,0.3431959219858156,0.003928072284907103,3561.054057918286,surprise
-45.145469665527344,173.98313903808594,0.2779074035234899,0.007134628016501665,3296.4932309991177,surprise
-42.66402816772461,158.54237365722656,0.2581549310064935,0.009419319219887257,3429.516441738452,surprise
-45.42361831665039,170.4198760986328,0.2882702555877483,0.006974773481488228,3515.0243194104737,surprise
-43.93227005004883,164.6815185546875,0.35650418328900707,0.009493392892181873,3180.246274389059,surprise
-48.89841079711914,183.25845336914062,0.27019369526273884,0.0036161423195153475,2564.8706718173585,neutral
-48.73847198486328,181.41055297851562,0.30054023938301283,0.003526407992467284,3188.526478530815,neutral
-47.81880569458008,176.19638061523438,0.3289727521088957,0.0053315903060138226,3381.2001182586314,neutral
-50.12856674194336,179.95457458496094,0.3201591296073718,0.004811820108443499,3347.006921767467,neutral
-49.0452766418457,185.57899475097656,0.3289691971009036,0.0032996570225805044,3181.5938778969107,calm
-50.47960662841797,183.46336364746094,0.24817106213872833,0.003393202554434538,2884.471758326363,calm
-50.978633880615234,183.7387237548828,0.22237681193524098,0.0036745965480804443,2552.252536190044,calm
-51.955299377441406,181.4850616455078,0.289417355559593,0.0036388037260621786,3094.5573495259478,calm
-49.76924133300781,178.19436645507812,0.3472798097067039,0.00274149002507329,3212.053437354244,calm
-50.78482437133789,182.11148071289062,0.24831065912356323,0.0030213857535272837,2621.699857112926,calm
-52.40560531616211,180.8354034423828,0.3172228107344633,0.003367712954059243,2969.5795080483426,calm
-51.46158981323242,183.94483947753906,0.23335705773305085,0.0032916953787207603,2583.618963164176,calm
-46.88828659057617,165.06175231933594,0.37315955528846156,0.0067745414562523365,3137.287531921606,happy
-47.63748550415039,171.52670288085938,0.3486907958984375,0.0060628438368439674,3343.51705693792,happy
-49.108577728271484,168.34461975097656,0.29345703125,0.006718312855809927,2757.129257219339,happy
-46.93898391723633,167.8068389892578,0.3751304105201863,0.006538936868309975,3197.168257515298,happy
-43.08527374267578,137.9579620361328,0.259429931640625,0.016424965113401413,2660.7144535985162,happy
-42.44564437866211,138.3413543701172,0.2875270243710692,0.01683865487575531,3244.1515048987403,happy
-45.562355041503906,151.44496154785156,0.31470947265625,0.011553158983588219,3014.587060919961,happy
-46.120948791503906,152.6310272216797,0.24756736526946108,0.012906191870570183,2676.707043803008,happy
-52.2762451171875,187.9616241455078,0.2227886153990964,0.00284024141728878,2116.055319550708,sad
-50.72551345825195,187.24827575683594,0.24619859566717792,0.003147668205201626,2249.9643149580615,sad
-51.27463150024414,180.43443298339844,0.25633249223602483,0.0032734267879277468,2455.2747967726664,sad
-52.14348602294922,187.2121124267578,0.2731798792177914,0.002961197169497609,2999.445736028051,sad
-52.858970642089844,183.22225952148438,0.2695494468167702,0.002690864959731698,2667.9942548305057,sad
-52.52694320678711,189.3280792236328,0.2929477808665644,0.0024439231492578983,2691.8338078051997,sad
-53.42014694213867,184.2848663330078,0.2680419921875,0.003648193087428808,3053.357965878334,sad
-53.117820739746094,184.00733947753906,0.2593264789701258,0.003121927147731185,2613.8456332031965,sad
-43.459381103515625,159.3966064453125,0.24821270636792453,0.006891798693686724,2520.841941839379,angry
-41.513797760009766,151.00399780273438,0.3077707350628931,0.007392936386168003,3170.5592278691747,angry
-44.91831970214844,164.4092559814453,0.2757261311349693,0.008209091611206532,3201.440779057723,angry
-45.67559814453125,160.38868713378906,0.2765428496570122,0.00799985509365797,2853.7814703208123,angry
-38.01055145263672,128.27159118652344,0.22390440088757396,0.024077871814370155,2664.3920620444324,angry
-39.498714447021484,135.67515563964844,0.2605192151372832,0.01925831101834774,2902.6275213633103,angry
-40.33934783935547,125.11075592041016,0.2966858968569364,0.045778628438711166,3362.233006200637,angry
-39.529502868652344,121.57681274414062,0.28520705382947975,0.040468182414770126,2921.465255323525,angry
-48.66400909423828,159.12330627441406,0.23716162420382167,0.007422738708555698,2914.1978319116556,fear
-48.82810592651367,159.1451416015625,0.2363584530279503,0.007849441841244698,2689.572066405477,fear
-48.5130615234375,159.7077178955078,0.28886595911949686,0.008539021015167236,3331.1179998094512,fear
-50.18741226196289,159.9463348388672,0.3251437548524845,0.008838921785354614,3385.3460929552543,fear
-47.134456634521484,144.41793823242188,0.2734523866234756,0.013380361720919609,3232.6231880882656,fear
-45.375919342041016,137.58680725097656,0.28496342555732485,0.017094885930418968,3274.503604291844,fear
-45.41423797607422,138.97438049316406,0.2746394230769231,0.01869232766330242,3147.6881575645934,fear
-43.975502014160156,134.43740844726562,0.3053886217948718,0.01576908491551876,3435.743126459735,fear
-48.68798828125,178.04330444335938,0.20826884335691823,0.0032587291207164526,2216.9284485956186,disgust
-49.67736053466797,181.36373901367188,0.21789473029458598,0.003034910885617137,2498.8105506383117,disgust
-48.091796875,174.86871337890625,0.22341352451347304,0.004885045345872641,2515.386558865496,disgust
-50.244483947753906,178.18356323242188,0.25980680534638556,0.004662476480007172,3012.2897159821123,disgust
-46.918331146240234,163.04251098632812,0.22682982716480446,0.005732423160225153,2451.049279735147,disgust
-45.03770446777344,163.03167724609375,0.26971947014664804,0.005992949474602938,3324.5557497381305,disgust
-45.593505859375,155.84605407714844,0.23541083363439305,0.007925573736429214,2945.833811175742,disgust
-45.45973205566406,158.80113220214844,0.2821143139367816,0.0075434534810483456,3268.670338072449,disgust
-45.11882400512695,165.25393676757812,0.2356866574754902,0.0069813355803489685,2689.405306247693,surprise
-48.28840637207031,171.75994873046875,0.3251123366013072,0.005464264191687107,2892.597022596308,surprise
-48.23984909057617,171.16943359375,0.30898187099358976,0.0066863796673715115,2885.0087434095444,surprise
-48.21483612060547,167.66473388671875,0.31667432598039214,0.007106240373104811,3226.5850430513606,surprise
-42.981693267822266,151.88063049316406,0.2849530522127329,0.008964117616415024,2991.926628343392,surprise
-44.042564392089844,154.17990112304688,0.32236447948619634,0.008832079358398914,3451.168152630876,surprise
-45.07173538208008,154.4517059326172,0.32740925854037267,0.011935549788177013,3580.350374296654,surprise
-45.36904525756836,148.92767333984375,0.3017875857469512,0.01250834297388792,3111.3386831584844,surprise
-45.247718811035156,173.0450439453125,0.2302065855704698,0.0039927470497787,2895.549238907906,neutral
-40.873783111572266,175.5653533935547,0.17296474027317882,0.0037459356244653463,2664.1178711078614,neutral
-45.32786178588867,178.7687530517578,0.26409548323675497,0.004240741021931171,3208.373211861679,neutral
-44.87838363647461,174.746337890625,0.301650390625,0.004515579901635647,3216.2846351967705,neutral
-44.04978561401367,180.2242431640625,0.18021107868975902,0.00276356702670455,2798.316118604572,calm
-45.146728515625,178.9657745361328,0.17488960597826086,0.0029721588362008333,2554.9038312171465,calm
-44.5522346496582,181.1380615234375,0.2825589467243976,0.0029540802352130413,2956.3574898662037,calm
-40.39408493041992,159.65518188476562,0.2329868050508721,0.008056295104324818,2902.413562668378,calm
-40.2290153503418,155.8372344970703,0.13734172952586207,0.004555844701826572,2358.3729099007905,calm
-38.823421478271484,150.07659912109375,0.19179517169331395,0.007872352376580238,2695.1069112293007,calm
-36.767303466796875,153.64015197753906,0.19105436016061453,0.009349590167403221,2661.8803102528423,calm
-37.921142578125,153.531982421875,0.20453621748554912,0.00887384545058012,2711.657893275006,calm
-41.14118194580078,154.08773803710938,0.2362083013803681,0.007853620685636997,2752.871727691614,happy
-41.31742477416992,148.40377807617188,0.20588566706730768,0.010748978704214096,2779.1987047308826,happy
-42.4922981262207,150.7860565185547,0.21575563948675497,0.009978813119232655,2807.2111374571964,happy
-43.15306854248047,158.1269989013672,0.14357085575331127,0.006745717488229275,2189.510043377773,happy
-35.869117736816406,124.25584411621094,0.20050770749327956,0.0229031965136528,2921.7213214650455,happy
-34.85250473022461,115.43538665771484,0.16379266036184212,0.03475514054298401,2783.5385340760627,happy
-30.908864974975586,106.68042755126953,0.15157723027234637,0.042887408286333084,2902.78907004143,happy
-33.34416580200195,114.95276641845703,0.16481551204819278,0.02415790967643261,2762.141970552653,happy
-46.369422912597656,185.4615020751953,0.2198924529246795,0.0023872770834714174,2966.3159168446373,sad
-45.87138366699219,185.7564239501953,0.19227818080357142,0.0024445103481411934,2765.117837365972,sad
-43.27461624145508,167.854736328125,0.22153700791396103,0.004220175091177225,2551.2467744225137,sad
-42.395748138427734,171.88821411132812,0.21421504799836602,0.003950671758502722,2480.2854268826077,sad
-44.57017517089844,147.8511505126953,0.24190591449386503,0.012030157260596752,2621.7179523071477,sad
-39.202308654785156,137.5994415283203,0.17626070689006024,0.017473217099905014,2754.075472196326,sad
-33.84854507446289,123.07292175292969,0.10588216145833333,0.019927430897951126,2368.6509035424406,sad
-36.01072692871094,138.01776123046875,0.12330322265625,0.017493411898612976,2208.8564278434787,sad
-43.01875305175781,172.4863739013672,0.2368135838150289,0.0023783829528838396,2994.1993424821017,angry
-38.28738784790039,146.43850708007812,0.193359375,0.009035354480147362,2805.849037727238,angry
-39.786537170410156,150.7562255859375,0.20693002096036586,0.007013361435383558,3037.2052513473477,angry
-37.943180084228516,140.15516662597656,0.18951195406626506,0.011177283711731434,2849.410751980704,angry
-27.989517211914062,105.91445922851562,0.15163188733552632,0.05542745068669319,3063.816692096023,angry
-26.75441551208496,101.8084487915039,0.14859426398026315,0.05155162885785103,2957.6434625366815,angry
-28.70854949951172,110.45855712890625,0.15564431779371585,0.047914568334817886,2968.2434552816076,angry
-26.760343551635742,104.07332611083984,0.18404427754510308,0.06581822782754898,3030.285584015098,angry
-42.23811340332031,164.2760772705078,0.28360648777173914,0.004011732991784811,2972.6615678398516,fear
-40.103973388671875,148.25234985351562,0.1954742799322289,0.007316643372178078,2647.941609802092,fear
-40.985145568847656,152.064208984375,0.2858644194950331,0.008672691881656647,2942.2960225596407,fear
-41.3947639465332,155.80238342285156,0.2645104449728261,0.007291008718311787,2958.6178143920174,fear
-24.626195907592773,114.32642364501953,0.09740015843531469,0.026489991694688797,2492.367397232596,fear
-29.870149612426758,100.79634857177734,0.1362015763683432,0.04522557556629181,2766.714897995503,fear
-30.441600799560547,118.20146179199219,0.1154768083479021,0.028569934889674187,2739.442540984657,fear
-31.33203125,103.07620239257812,0.15196688863255034,0.037063974887132645,2859.2183586058313,fear
-39.70448303222656,153.14035034179688,0.22744645743534483,0.0051481835544109344,2958.486849817109,disgust
-42.353851318359375,164.18475341796875,0.2865359284156977,0.003581083845347166,2949.4906571874308,disgust
-43.135318756103516,166.6020965576172,0.2346347906650641,0.0037140899803489447,3133.5281248070414,disgust
-39.0352668762207,144.423583984375,0.26445971529907975,0.00645621120929718,3168.4370867459643,disgust
-39.77754592895508,157.28028869628906,0.23143703654661016,0.004442914389073849,2794.3558511806596,disgust
-36.411014556884766,147.47390747070312,0.17203776041666666,0.00459711579605937,2882.106238347797,disgust
-37.56551742553711,144.83200073242188,0.2285420980798193,0.008427347056567669,2846.451465987313,disgust
-36.354618072509766,128.9055938720703,0.22466394761029412,0.013862122781574726,3103.6487509174135,disgust
-44.93824768066406,159.91067504882812,0.18064662388392858,0.006752138026058674,2804.115194847997,surprise
-40.346832275390625,160.2103271484375,0.21767645012842465,0.007518982049077749,3058.0417434588535,surprise
-44.72557067871094,167.21669006347656,0.2513303894927536,0.006033684127032757,3222.633545626204,surprise
-40.339752197265625,154.42552185058594,0.1814852627840909,0.009521662257611752,2715.7262003528117,surprise
-40.03126525878906,147.32960510253906,0.23716963098404256,0.013715489767491817,2941.0848503358948,surprise
-35.2448616027832,133.21473693847656,0.17989408052884615,0.016938356682658195,3096.1525936341027,surprise
-37.482322692871094,133.9178466796875,0.20813069122516556,0.01755017228424549,3084.098372235818,surprise
-42.294742584228516,156.77227783203125,0.22529645647321428,0.010367522947490215,3151.35271371943,surprise
-54.25471496582031,193.953369140625,0.26139778190559443,0.0024753462057560682,3153.576522297748,neutral
-56.10740661621094,194.4320526123047,0.2821396083047945,0.0027499007992446423,2639.1045716549706,neutral
-57.54433059692383,200.22938537597656,0.2491169381648936,0.002569283125922084,2250.4820947426865,neutral
-57.62833023071289,202.3834991455078,0.255419921875,0.002152905333787203,2399.7723470593587,neutral
-53.167274475097656,183.72055053710938,0.24855897484756098,0.002763302531093359,2403.100920045072,calm
-52.759220123291016,184.19183349609375,0.24625752135093168,0.002985455095767975,2503.0125145303577,calm
-50.57798767089844,181.49444580078125,0.16010648885350318,0.003955806139856577,2216.886214971121,calm
-53.5072135925293,182.0054473876953,0.2673244724025974,0.0027143137995153666,2813.5806822602003,calm
-53.30316925048828,183.3803253173828,0.2103668922601744,0.002612021053209901,2428.900874035548,calm
-51.7446174621582,176.21282958984375,0.2744795636432927,0.002703525358811021,2861.2881507342995,calm
-49.3230094909668,170.01675415039062,0.20378298875762196,0.0032472035381942987,2636.7725946599876,calm
-54.47239303588867,186.50271606445312,0.29778701957614945,0.0028513583820313215,3349.5105443673137,calm
-52.90634536743164,183.4907684326172,0.23125452711092714,0.0045052794739604,2273.6924097978767,happy
-49.6702880859375,170.1803436279297,0.3239825878267974,0.006685672793537378,3295.0399867679143,happy
-48.96647644042969,176.32003784179688,0.2676524989652318,0.0053678276017308235,3421.3610496902807,happy
-48.75265121459961,172.8431854248047,0.345496670511745,0.0070135402493178844,3227.3091857528584,happy
-41.7586555480957,142.8826141357422,0.22042828405688622,0.013652871362864971,2989.66050601423,happy
-43.15596389770508,143.2730712890625,0.21056336241883117,0.01819954626262188,2507.755738357153,happy
-45.506690979003906,148.2139434814453,0.2722919170673077,0.01567915827035904,3204.2777933639977,happy
-42.575557708740234,135.4479217529297,0.32465011503067487,0.02451234869658947,3349.9365436112876,happy
-53.647003173828125,192.43829345703125,0.3813510006421233,0.0024631875567138195,3472.715478562419,sad
-48.446964263916016,163.26734924316406,0.26136997767857145,0.0073615387082099915,2703.2474635480307,sad
-49.76900100708008,165.40802001953125,0.2571341495385906,0.007862148806452751,2927.287540685934,sad
-52.09042739868164,167.94534301757812,0.359501953125,0.0070848590694367886,3329.021126776825,sad
-47.46543502807617,153.89263916015625,0.27693838443396224,0.012923684902489185,2932.9557686243206,sad
-41.95548629760742,141.4823760986328,0.3775432563266871,0.01582876406610012,3361.3543904504763,sad
-43.34941864013672,128.094482421875,0.3120446702453988,0.03035598061978817,3402.0111264543925,sad
-44.3804817199707,134.7732391357422,0.2771011071702454,0.02052913047373295,3666.2145228428935,sad
-45.78240966796875,155.64012145996094,0.2595916748046875,0.007930032908916473,2779.8182328318026,angry
-44.62333679199219,152.0731201171875,0.263095953525641,0.010239253751933575,2733.1119565591207,angry
-47.90681076049805,159.24635314941406,0.28796875,0.011358923278748989,2943.2735578780425,angry
-47.801971435546875,162.28138732910156,0.3645671583850932,0.007874862290918827,3595.014213355551,angry
-36.68197250366211,122.4911880493164,0.1965526744631902,0.03709914907813072,2847.43725206409,angry
-38.06014633178711,126.95304107666016,0.2335417056511976,0.028174353763461113,2801.5895564819757,angry
-37.02065658569336,117.63628387451172,0.3530517578125,0.03941621631383896,3741.046695405169,angry
-43.370277404785156,137.1764373779297,0.3093055817018072,0.026748541742563248,3715.803918085814,angry
-47.329071044921875,155.6101837158203,0.25418624344405594,0.008426548913121223,2812.422721450183,fear
-46.32706069946289,152.41311645507812,0.2550258091517857,0.010197208262979984,3190.373527814694,fear
-47.154788970947266,156.1597900390625,0.244404296875,0.010483150370419025,2723.611217819592,fear
-47.0743522644043,154.63760375976562,0.23552408854166668,0.009986859746277332,2706.6351890765513,fear
-35.25932312011719,119.92232513427734,0.23512752757352942,0.024350009858608246,3224.083730729729,fear
-38.50600814819336,127.67256164550781,0.24632958652210885,0.025621389970183372,3064.532902827628,fear
-39.93964385986328,126.39656829833984,0.21903170072115385,0.032972946763038635,2662.3894501090376,fear
-39.904563903808594,128.3376007080078,0.35958426339285715,0.03275631368160248,3648.6798703543836,fear
-47.42719650268555,172.60186767578125,0.21083637666420119,0.0051924074068665504,2317.3414417446866,disgust
-47.850868225097656,167.71066284179688,0.26959481323964496,0.005953947547823191,2691.3742162960352,disgust
-48.35721969604492,164.91455078125,0.3507117523006135,0.00827714242041111,3338.2244236186984,disgust
-44.553401947021484,157.31903076171875,0.34208567549542684,0.009027143940329552,3536.1788583949497,disgust
-41.3245735168457,142.34190368652344,0.22858618587427745,0.015829185023903847,2736.6574705431785,disgust
-42.94355773925781,144.5531768798828,0.2843424479166667,0.011922252364456654,2976.053508279523,disgust
-47.82011413574219,153.8648681640625,0.2914249625748503,0.009702182374894619,3178.8051405598753,disgust
-46.581939697265625,150.07061767578125,0.24950022977941178,0.013018905185163021,2811.8643612077035,disgust
-50.61591720581055,171.9296112060547,0.3930106026785714,0.006306851748377085,3260.5382727000406,surprise
-49.38125991821289,165.97113037109375,0.2752244737413194,0.008664475753903389,3004.110294736483,surprise
-47.84048080444336,160.25808715820312,0.287718949044586,0.009928176179528236,2850.3056210837403,surprise
-49.06402587890625,160.53591918945312,0.2724576604446309,0.010323552414774895,2794.03160185517,surprise
-42.58040237426758,140.97132873535156,0.21283227692610063,0.01990220881998539,2551.0628283532897,surprise
-43.16204071044922,140.9811248779297,0.29287680093344154,0.01696377992630005,2966.385854237963,surprise
-42.645103454589844,144.0905303955078,0.27710611979166666,0.01892145164310932,2737.448972646077,surprise
-43.993892669677734,142.6547393798828,0.22396471609477125,0.02282729744911194,2652.1623017605034,surprise
-46.6187629699707,199.57723999023438,0.24677922175480768,0.00151512969750911,2775.2895182045872,neutral
-46.75328826904297,205.34681701660156,0.26147305433917195,0.001261009369045496,2816.3027013562137,neutral
-45.8886833190918,194.00283813476562,0.2719835879197761,0.002137701027095318,2909.053876065213,neutral
-46.78286361694336,202.699462890625,0.2632555839342949,0.0017349252011626959,2870.712647511936,neutral
-46.95183181762695,204.85467529296875,0.22826867816091953,0.0011148275807499886,2681.687943078559,calm
-48.818328857421875,215.99807739257812,0.2580249161370056,0.0007041387725621462,2836.8764332884866,calm
-47.8598518371582,209.2495880126953,0.23764293819832402,0.0010547160636633635,2813.4128499442895,calm
-46.6104621887207,199.7220458984375,0.255798006318306,0.0017739663599058986,2983.825375960571,calm
-46.384254455566406,204.43833923339844,0.24504573170731708,0.0010338245192542672,2842.6354458821083,calm
-50.04362106323242,217.9365997314453,0.25090860583118557,0.0004993009497411549,2953.001617843418,calm
-48.56923294067383,211.88673400878906,0.24790939775485438,0.0008583441958762705,2745.0233933136233,calm
-49.0909309387207,217.15306091308594,0.2608288180443548,0.0006926197675056756,2973.779889095719,calm
-45.61359405517578,190.8518524169922,0.21674042630057805,0.0023826048709452152,2764.4689480719708,happy
-44.069602966308594,185.86856079101562,0.26517508370535714,0.0030792932957410812,2913.47004815435,happy
-46.42679214477539,192.04129028320312,0.2635146885702055,0.002341635525226593,3168.396563888466,happy
-42.398834228515625,175.09632873535156,0.21255212327453987,0.004697594791650772,2607.319976959812,happy
-45.58095169067383,172.71286010742188,0.22391105097765363,0.00375727959908545,2838.7567959723656,happy
-41.02415466308594,158.20672607421875,0.19241497473802396,0.009314403869211674,2701.893762924607,happy
-41.58448791503906,161.57106018066406,0.21843699919871795,0.008661733008921146,2567.264739033133,happy
-42.33915328979492,159.64219665527344,0.231667862457483,0.008170896209776402,2927.214269265025,happy
-48.7929573059082,217.2500762939453,0.2246751717641844,0.0007373024709522724,2732.371369756349,sad
-48.325843811035156,210.42115783691406,0.29075437898089174,0.0007510253344662488,2809.3959018122832,sad
-50.527774810791016,216.87527465820312,0.27726722831156714,0.0007936526089906693,2981.806782127839,sad
-46.701080322265625,209.5167694091797,0.2123382568359375,0.0009012648952193558,2697.8243437689825,sad
-48.310646057128906,208.98892211914062,0.22780713848039216,0.0012048298958688974,2777.1447142645675,sad
-49.316349029541016,211.3533172607422,0.24347573138297873,0.0009451442747376859,2762.1112137760097,sad
-48.6912841796875,200.28457641601562,0.21731286015070922,0.0013731574872508645,2884.2351457787427,sad
-49.80210876464844,209.189453125,0.2977294921875,0.0012360980035737157,2817.69454816188,sad
-39.31577682495117,155.36026000976562,0.23961452095808383,0.010968318209052086,2856.6346870824955,angry
-38.03981399536133,161.02273559570312,0.21700231040396342,0.00961874146014452,2899.637072856233,angry
-40.72607421875,176.02723693847656,0.2171658602627841,0.0034403859172016382,2724.5638621332664,angry
-39.98677062988281,168.00596618652344,0.22429841694078947,0.00573579641059041,2760.2930424006313,angry
-31.87376594543457,117.13065338134766,0.2448414912840136,0.03918575122952461,3110.507099557354,angry
-32.46738815307617,129.06820678710938,0.18205281047077923,0.03623843938112259,2863.6659140400475,angry
-29.215137481689453,106.64739990234375,0.25109474522292996,0.05518782138824463,3079.789575021053,angry
-29.523832321166992,106.43623352050781,0.2379453622611465,0.06139474734663963,3111.4041486245223,angry
-46.749977111816406,187.43917846679688,0.2578878963694853,0.0031863381154835224,2876.381728950944,fear
-46.346824645996094,184.64501953125,0.2914069188784247,0.002781312447041273,3069.644798449908,fear
-47.5010986328125,202.48170471191406,0.24058981502757354,0.0021515730768442154,2935.5822109319774,fear
-44.33206558227539,174.8660888671875,0.2606467340225564,0.004751472733914852,2828.3800690100556,fear
-39.261390686035156,138.23605346679688,0.14595075334821428,0.02016088366508484,2468.550933526157,fear
-38.11661911010742,132.32940673828125,0.15918602881493507,0.01996503211557865,2742.265745140152,fear
-39.78240203857422,142.15847778320312,0.13380998883928572,0.01913968101143837,2517.8349262690203,fear
-39.6510124206543,136.8124542236328,0.17031177122201493,0.019049689173698425,2826.087511254008,fear
-47.41621017456055,203.1230010986328,0.2390175885695187,0.0009705655393190682,3067.7869151420196,disgust
-44.575313568115234,185.4125213623047,0.2534372793079096,0.0015983659541234374,3213.6565902029497,disgust
-47.017147064208984,201.20562744140625,0.25371556028106507,0.0014985919697210193,3202.4566689058493,disgust
-45.43855667114258,186.2064666748047,0.27347389363354035,0.0024762486573308706,3228.6029102101015,disgust
-46.02146911621094,188.81312561035156,0.2395345922459893,0.001903318683616817,2947.4041341598636,disgust
-42.93656921386719,166.70590209960938,0.26047059911242604,0.004304809495806694,3158.257986038304,disgust
-43.3100700378418,164.5315704345703,0.22624140200407608,0.005060281604528427,2945.946457283031,disgust
-41.57460021972656,177.37966918945312,0.18354890784438777,0.00272933766245842,2553.1659350592467,disgust
-44.43413162231445,180.43272399902344,0.2533391158773292,0.0038297362625598907,2951.0011509543187,surprise
-45.051692962646484,175.8356170654297,0.21723295007861634,0.004753266926854849,2911.932408907207,surprise
-47.88382339477539,186.12515258789062,0.30498854558270677,0.0036795097403228283,3130.5762896371516,surprise
-43.71348571777344,174.8711700439453,0.21614990234375,0.005454043857753277,2612.5796101818914,surprise
-44.02750015258789,171.74609375,0.24807142545391062,0.004333167802542448,3158.0961362979006,surprise
