timestamp,emotion,emotion_confidence,temporal_emotion,temporal_confidence,stress_level,cognitive_load,deception_risk,gaze,yaw,pitch,roll,blink_rate,anomaly_risk,fusion_confidence,final_state,cognitive_assessment
19:43:32,calm,37.751602276550805,fear,82.52453207969666,HIGH,LOW,LOW,CENTER,2.33005265352212,6.556149612957511,0.014288039078217013,45.23,MEDIUM,0.6,Negative emotional state,Negative emotional trajectory
19:43:32,calm,39.419730931521556,fear,80.50842881202698,HIGH,LOW,LOW,CENTER,3.0265237869225223,7.642870048498201,0.001505743048189349,45.23,MEDIUM,0.6,Negative emotional state,Negative emotional trajectory
19:43:32,calm,37.343635243583776,fear,78.02057266235352,HIGH,LOW,LOW,CENTER,4.4088677752229355,6.029726734850276,0.023871291292308885,45.23,MEDIUM,0.57,Negative emotional state,Negative emotional trajectory
19:43:32,calm,36.80416155937325,fear,75.44496059417725,HIGH,LOW,LOW,CENTER,4.8541223625570264,5.612265488617143,0.01233652991267511,45.23,MEDIUM,0.56,Negative emotional state,Negative emotional trajectory
19:43:32,calm,37.093635243583776,fear,73.33653569221497,HIGH,LOW,LOW,CENTER,4.813777072573397,6.035525358253102,0.012661529380056056,45.23,MEDIUM,0.55,Negative emotional state,Negative emotional trajectory
19:43:32,calm,37.093635243583776,fear,71.4188277721405,HIGH,LOW,LOW,CENTER,4.642043023877061,3.950846548321831,0.03670972523511108,45.23,MEDIUM,0.54,Negative emotional state,Negative emotional trajectory
19:43:33,calm,36.80416155937325,fear,69.93865966796875,HIGH,LOW,LOW,CENTER,3.8656690604466553,3.52667805426378,0.02941021083766166,45.23,MEDIUM,0.53,Negative emotional state,Negative emotional trajectory
19:43:33,calm,37.30416155937325,fear,68.79684329032898,HIGH,LOW,LOW,CENTER,2.4740117037085603,2.3742648357113803,0.01712679297775,45.23,MEDIUM,0.52,Negative emotional state,Negative emotional trajectory
19:43:33,calm,41.41973093152156,fear,67.47292876243591,HIGH,LOW,LOW,CENTER,2.1391977392151866,2.764661735536972,0.025601322099902787,45.23,MEDIUM,0.53,Negative emotional state,Negative emotional trajectory
19:43:33,calm,38.53031041052209,fear,65.63105583190918,HIGH,LOW,LOW,CENTER,1.9536426130053308,1.52554430838558,0.03586229833178318,45.23,MEDIUM,0.51,Negative emotional state,Negative emotional trajectory
19:43:33,calm,38.417936673148354,fear,63.82817625999451,HIGH,LOW,LOW,CENTER,1.891810771570067,2.156169674169646,0.027757724082080437,45.23,MEDIUM,0.5,Negative emotional state,Negative emotional trajectory
19:43:33,calm,39.75457511640445,fear,60.40303111076355,HIGH,LOW,LOW,CENTER,1.7790901586791341,3.2409958047112086,0.02385347615473629,27.94,LOW,0.52,Negative emotional state,Negative emotional trajectory
19:43:34,calm,37.25457511640445,fear,56.63593411445618,HIGH,LOW,LOW,CENTER,2.056103711518898,4.206465570682542,0.03488756060933009,27.94,LOW,0.49,Negative emotional state,Negative emotional trajectory
19:43:34,calm,37.383251586992685,fear,53.783899545669556,HIGH,LOW,LOW,CENTER,1.7276892120189775,5.96764220766535,0.03350207787891622,27.94,LOW,0.47,Negative emotional state,Negative emotional trajectory
19:43:34,calm,37.25457511640445,fear,51.51907205581665,HIGH,LOW,LOW,CENTER,1.3178539519671173,4.756887491084379,0.03634116383768119,27.94,LOW,0.46,Negative emotional state,Negative emotional trajectory
19:43:34,calm,41.300014160791875,calm,49.1514652967453,HIGH,LOW,LOW,CENTER,1.3863597792158837,3.8415076097629433,0.02982644761195506,27.94,LOW,0.46,Stable emotional condition,Stable emotional condition
19:43:34,calm,41.550014160791875,calm,50.462937355041504,HIGH,LOW,LOW,CENTER,1.0781138627436766,5.341501455910411,0.02519777499826387,27.94,LOW,0.47,Stable emotional condition,Stable emotional condition
19:43:34,calm,42.114270423324,calm,52.15646028518677,HIGH,LOW,LOW,CENTER,1.4801962518752199,4.897041192994028,0.02425212533965277,27.94,LOW,0.48,Stable emotional condition,Stable emotional condition
19:43:34,calm,40.69541940103326,calm,53.26727628707886,HIGH,LOW,LOW,CENTER,1.7144612400774757,4.160942234201029,0.023494336736983867,27.94,LOW,0.48,Stable emotional condition,Stable emotional condition
19:43:34,calm,37.25457511640445,fear,55.66786527633667,HIGH,LOW,LOW,CENTER,1.5787940850350495,3.106378398908794,0.01719560319050124,27.94,LOW,0.48,Negative emotional state,Negative emotional trajectory
19:43:34,calm,41.26882260601542,fear,57.07175135612488,HIGH,LOW,LOW,CENTER,1.6400827937232714,3.845257810786009,0.038527852373446025,27.94,LOW,0.51,Negative emotional state,Negative emotional trajectory
19:43:35,calm,39.07308340369727,fear,53.02015542984009,HIGH,LOW,LOW,CENTER,1.4428160266309817,3.9757704987229823,0.00762843766862159,27.94,LOW,0.47,Negative emotional state,Negative emotional trajectory
19:43:35,calm,43.67661416897083,fear,49.21128749847412,HIGH,LOW,LOW,CENTER,2.433359093081998,3.3450682268754175,0.03041917743219972,27.94,LOW,0.47,Negative emotional state,Negative emotional trajectory
19:43:35,calm,38.0303104105221,calm,48.68756830692291,HIGH,LOW,LOW,CENTER,2.397318771040051,4.266726104601178,0.025068096980973942,27.94,LOW,0.44,Stable emotional condition,Stable emotional condition
19:43:35,calm,38.0303104105221,calm,49.040332436561584,HIGH,LOW,LOW,CENTER,2.4748673308941935,3.73571645510574,0.03041917743219972,27.94,LOW,0.45,Stable emotional condition,Stable emotional condition
19:43:35,calm,37.5303104105221,calm,48.63092005252838,HIGH,LOW,LOW,CENTER,2.407226829594261,4.252101482085123,0.01644008939786532,27.94,LOW,0.44,Stable emotional condition,Stable emotional condition
19:43:35,calm,39.419730931521556,calm,50.3143310546875,HIGH,LOW,LOW,CENTER,3.756434034457124,2.8436893993568444,0.01705770518915828,27.94,LOW,0.46,Stable emotional condition,Stable emotional condition
19:43:35,calm,38.09363524358377,calm,52.47807502746582,HIGH,LOW,LOW,CENTER,3.9726685769004524,3.334514149107782,0.03177111884821793,27.94,LOW,0.47,Stable emotional condition,Stable emotional condition
19:43:35,calm,37.30416155937325,calm,54.3475866317749,HIGH,LOW,LOW,CENTER,3.8010103884455213,3.359764388971547,0.03817066051921804,27.94,LOW,0.48,Stable emotional condition,Stable emotional condition
19:43:36,calm,37.80416155937324,calm,56.41837120056152,HIGH,LOW,LOW,CENTER,4.0915486422693315,2.6801745858514874,0.015884816048762886,27.94,LOW,0.49,Stable emotional condition,Stable emotional condition
19:43:36,calm,38.59363524358377,calm,58.23882818222046,HIGH,LOW,LOW,CENTER,4.366014654649823,3.112888750766857,0.0390853211249046,27.94,LOW,0.5,Stable emotional condition,Stable emotional condition
19:43:36,calm,36.80416155937325,calm,57.7248752117157,HIGH,LOW,LOW,CENTER,4.102345151660751,4.045349918322446,0.037457407541069375,27.94,LOW,0.49,Stable emotional condition,Stable emotional condition
19:43:36,calm,37.30416155937325,calm,55.972820520401,HIGH,LOW,LOW,CENTER,4.07414069500302,3.645057934863371,0.031422804718595154,27.94,LOW,0.49,Stable emotional condition,Stable emotional condition
19:43:36,calm,37.30416155937325,calm,52.441996335983276,HIGH,LOW,LOW,CENTER,3.7587979304816033,4.073915700195506,0.02310510250341733,27.94,LOW,0.46,Stable emotional condition,Stable emotional condition
19:43:36,calm,37.80416155937324,fear,47.72269129753113,HIGH,LOW,LOW,CENTER,3.800336780462404,3.428339253819286,0.05437119095684968,27.94,LOW,0.44,Negative emotional state,Negative emotional trajectory
19:43:36,calm,38.15710273584383,fear,52.73488163948059,HIGH,LOW,LOW,CENTER,3.4546849662046686,2.8876766904145885,0.01914771996386421,27.94,LOW,0.47,Negative emotional state,Negative emotional trajectory
19:43:36,calm,37.093635243583776,fear,57.732874155044556,HIGH,LOW,LOW,CENTER,3.015681267055672,2.1353351930661244,-0.00825301963346848,27.94,LOW,0.49,Negative emotional state,Negative emotional trajectory
19:43:36,calm,38.84363524358377,fear,62.242698669433594,HIGH,LOW,LOW,CENTER,3.0938499820286522,3.158691615945654,0.00809118000801184,27.94,LOW,0.53,Negative emotional state,Negative emotional trajectory
19:43:37,calm,37.343635243583776,fear,65.96659421920776,HIGH,LOW,LOW,CENTER,2.7922233580160682,2.8081704855871044,0.008264458335608798,27.94,LOW,0.55,Negative emotional state,Negative emotional trajectory
19:43:37,calm,38.34363524358377,fear,68.6056911945343,HIGH,LOW,LOW,CENTER,3.0513179492924447,4.211855499395493,0.012488744552527242,27.94,LOW,0.57,Negative emotional state,Negative emotional trajectory
19:43:37,calm,37.093635243583776,fear,70.32490968704224,HIGH,LOW,LOW,CENTER,3.1027025901490823,3.2169085672032014,0.03147837382758235,27.94,LOW,0.57,Negative emotional state,Negative emotional trajectory
19:43:37,calm,36.80416155937325,fear,70.83485722541809,MEDIUM,MEDIUM,LOW,CENTER,2.9718762267941115,2.923435886676461,0.011896005398349724,24.46,LOW,0.57,Negative emotional state,Negative emotional trajectory
19:43:37,calm,37.593635243583776,fear,71.36461734771729,MEDIUM,MEDIUM,LOW,CENTER,2.6570649596711253,2.942820369465449,0.004411424553536793,24.46,LOW,0.58,Negative emotional state,Negative emotional trajectory
19:43:37,calm,37.343635243583776,fear,72.18727469444275,MEDIUM,MEDIUM,LOW,CENTER,2.8482920686696325,4.41543691946884,0.017898191101844874,24.46,LOW,0.58,Negative emotional state,Negative emotional trajectory
19:43:37,calm,37.593635243583776,fear,72.74741530418396,MEDIUM,MEDIUM,LOW,CENTER,2.959772025850845,3.6449763469844307,0.02563082521784563,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:38,calm,37.30416155937325,fear,72.91897535324097,MEDIUM,MEDIUM,LOW,CENTER,3.7031068082936804,3.214498879817943,0.0125415832362769,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:38,calm,38.09363524358377,fear,73.66957664489746,MEDIUM,MEDIUM,LOW,CENTER,3.0862859431214096,3.7672725943660565,0.023004711869175427,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:38,calm,36.80416155937325,fear,74.24376606941223,MEDIUM,MEDIUM,LOW,CENTER,3.660034723537208,3.949586983518693,0.029667660029379112,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:38,calm,37.80416155937324,fear,74.53999519348145,MEDIUM,MEDIUM,LOW,CENTER,4.00287474271363,3.230446246789263,0.0350024537992707,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:38,calm,37.30416155937325,fear,74.80561137199402,MEDIUM,MEDIUM,LOW,CENTER,4.363686724861757,3.369221919285312,0.04560831648312102,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:38,calm,36.80416155937325,fear,75.03994107246399,MEDIUM,MEDIUM,LOW,CENTER,4.209190956060667,3.2424365141481224,0.042501136815013274,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:38,calm,36.80416155937325,fear,75.58982372283936,MEDIUM,MEDIUM,LOW,CENTER,3.523184419235162,4.36220116968873,0.0393850881934562,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:38,calm,37.80416155937324,fear,76.04236602783203,MEDIUM,MEDIUM,LOW,CENTER,3.197639560924855,4.056663426771751,0.027344545263907703,24.46,LOW,0.61,Negative emotional state,Negative emotional trajectory
19:43:38,calm,36.80416155937325,fear,76.61845088005066,MEDIUM,MEDIUM,LOW,CENTER,2.9270786399013717,4.790782348394867,0.007961712774615612,24.46,LOW,0.61,Negative emotional state,Negative emotional trajectory
19:43:39,calm,37.843635243583776,fear,77.21555829048157,MEDIUM,MEDIUM,LOW,CENTER,2.5027547115513418,4.872677479437715,-0.0025158378534829696,24.46,LOW,0.61,Negative emotional state,Negative emotional trajectory
19:43:39,calm,38.66973093152156,fear,77.95759439468384,MEDIUM,MEDIUM,LOW,CENTER,1.6552697892953017,4.932899737364203,-0.021537038875319357,24.46,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:39,calm,40.337503924696726,fear,78.80263328552246,MEDIUM,MEDIUM,LOW,CENTER,1.2885095358761722,5.957369825154136,-0.02279638948163947,24.46,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:39,calm,41.44641666377333,fear,79.50015068054199,MEDIUM,MEDIUM,LOW,CENTER,1.6871569776329145,4.999811112260938,-0.037574499603328745,24.46,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:39,calm,38.618067218383395,fear,79.94363307952881,MEDIUM,MEDIUM,LOW,CENTER,2.115377363347018,4.106435576010588,-0.013690398186786695,24.46,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:39,calm,38.16973093152156,fear,79.807448387146,MEDIUM,MEDIUM,LOW,CENTER,3.387748627643946,2.839378374632255,-0.006038636646241154,24.46,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:39,calm,36.843635243583776,fear,79.14118766784668,MEDIUM,MEDIUM,LOW,CENTER,4.108104906065348,2.089172177013463,-0.01590561742561811,24.46,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:39,calm,39.34363524358377,fear,77.72630453109741,MEDIUM,MEDIUM,LOW,CENTER,5.084226070151886,2.9325020629847742,-0.01923632171194172,24.46,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:40,calm,36.968635243583776,fear,75.57525038719177,MEDIUM,MEDIUM,LOW,CENTER,5.1591359839162525,3.0137862626503478,-0.008860245547008361,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:40,calm,36.843635243583776,fear,73.6656665802002,MEDIUM,MEDIUM,LOW,CENTER,4.098238416064083,2.7558599838043927,0.018349071526506427,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:40,calm,38.946576420054356,fear,72.94124960899353,MEDIUM,MEDIUM,LOW,CENTER,2.7384810063534295,3.120063195114678,-0.01599445977046708,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:40,calm,37.343635243583776,fear,73.1547474861145,MEDIUM,MEDIUM,LOW,CENTER,1.8531338813846117,3.7433882011959345,-0.022295677190482276,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:40,calm,37.56764428605256,fear,73.25232028961182,MEDIUM,MEDIUM,LOW,CENTER,2.0914192329540633,3.485262974333732,-0.016272594218577265,24.46,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:40,calm,38.16973093152156,fear,73.72735738754272,MEDIUM,MEDIUM,LOW,CENTER,0.9628852999911429,3.145093694163949,-0.01621734894339384,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:40,calm,45.037024277656805,fear,74.21302199363708,MEDIUM,MEDIUM,LOW,CENTER,0.13006568299395432,2.9364012173993603,-0.04470772308686968,24.46,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:40,calm,31.617050835772474,fear,74.2612361907959,MEDIUM,MEDIUM,LOW,CENTER,0.5527287192920765,3.5112760423208824,-0.04105278936358242,24.46,LOW,0.57,Negative emotional state,Negative emotional trajectory
19:43:40,calm,38.56257057379645,fear,73.98637533187866,MEDIUM,MEDIUM,LOW,CENTER,0.8033857662957681,3.7898645126362993,-0.011372264968071373,24.46,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:41,calm,45.537024277656805,fear,70.23516297340393,MEDIUM,MEDIUM,LOW,CENTER,1.3547284165116689,3.832812689495207,-0.019824028400981616,18.9,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:41,calm,42.14776801512468,fear,65.24636745452881,MEDIUM,MEDIUM,LOW,CENTER,1.4771521894656954,3.6037792207602255,-0.022382369419912673,18.9,LOW,0.56,Negative emotional state,Negative emotional trajectory
19:43:41,calm,40.84182190401471,fear,58.35825800895691,MEDIUM,MEDIUM,LOW,CENTER,1.5146417007190938,2.3582291958392845,0.0022376037475019947,18.9,LOW,0.51,Negative emotional state,Negative emotional trajectory
19:43:41,calm,43.51882260601542,fear,50.976306200027466,MEDIUM,MEDIUM,LOW,CENTER,1.939693793603858,3.386564385987391,-0.01232503803322454,18.9,LOW,0.48,Negative emotional state,Negative emotional trajectory
19:43:41,calm,38.48223093152156,calm,56.754910945892334,MEDIUM,MEDIUM,LOW,CENTER,2.5571700545147205,2.7355189274686427,0.0006872745277499121,18.9,LOW,0.49,Stable emotional condition,Stable emotional condition
19:43:41,calm,37.751602276550805,calm,64.85715508460999,MEDIUM,MEDIUM,LOW,CENTER,2.5438680641646347,3.045901726348284,0.005385356197757345,18.9,LOW,0.54,Stable emotional condition,Stable emotional condition
19:43:41,calm,39.169730931521556,calm,72.71533608436584,MEDIUM,MEDIUM,LOW,CENTER,3.1743496624903225,2.459597298658324,0.016246448821351244,18.9,LOW,0.59,Stable emotional condition,Stable emotional condition
19:43:42,calm,39.09363524358377,calm,78.94315719604492,MEDIUM,MEDIUM,LOW,CENTER,3.0972432098501925,2.568968551114011,0.018456872286695757,18.9,LOW,0.63,Stable emotional condition,Stable emotional condition
19:43:42,calm,38.59363524358377,calm,82.33553171157837,MEDIUM,MEDIUM,LOW,CENTER,2.576397254119961,2.89977608494154,0.014788384834614927,18.9,LOW,0.65,Stable emotional condition,Stable emotional condition
19:43:42,calm,37.001602276550805,calm,84.12563800811768,MEDIUM,MEDIUM,LOW,CENTER,2.4848453098680694,2.5697605242787933,0.012213392408203662,18.9,LOW,0.65,Stable emotional condition,Stable emotional condition
19:43:42,calm,40.91973093152156,calm,83.98385643959045,MEDIUM,MEDIUM,LOW,CENTER,2.022870402332589,3.0166685951826557,0.0022376037475019947,18.9,LOW,0.67,Stable emotional condition,Stable emotional condition
19:43:42,calm,38.16973093152156,calm,81.85162544250488,MEDIUM,MEDIUM,LOW,CENTER,1.69100757280928,3.7922197637410404,-0.001818357482855628,18.9,LOW,0.64,Stable emotional condition,Stable emotional condition
19:43:42,calm,39.54399563740391,calm,78.05528044700623,MEDIUM,MEDIUM,LOW,CENTER,1.6551123777378154,3.523785729922925,-0.003983821643873368,18.9,LOW,0.63,Stable emotional condition,Stable emotional condition
19:43:42,calm,40.212503924696726,calm,72.33355045318604,MEDIUM,MEDIUM,LOW,CENTER,2.170815471930382,4.233866431010898,-0.010249381049226226,18.9,LOW,0.59,Stable emotional condition,Stable emotional condition
19:43:42,calm,38.66973093152156,calm,64.26764130592346,MEDIUM,MEDIUM,LOW,CENTER,2.002755427695439,3.5634310921964345,0.006200724708177333,18.9,LOW,0.54,Stable emotional condition,Stable emotional condition
19:43:42,calm,38.669730931521556,calm,52.36791968345642,MEDIUM,MEDIUM,LOW,CENTER,2.342350046891777,4.20508472065057,0.0021733528855063205,18.9,LOW,0.47,Stable emotional condition,Stable emotional condition
19:43:43,calm,39.169730931521556,fear,52.23414897918701,MEDIUM,MEDIUM,LOW,CENTER,2.6700143435973436,3.3372834481300235,0.01239001775061322,18.9,LOW,0.47,Negative emotional state,Negative emotional trajectory
19:43:43,calm,37.593635243583776,fear,60.478317737579346,MEDIUM,MEDIUM,LOW,CENTER,2.600071013265714,2.5969109993682915,-0.011280518023896347,18.9,LOW,0.51,Negative emotional state,Negative emotional trajectory
19:43:43,calm,38.7516022765508,fear,67.0211911201477,MEDIUM,MEDIUM,LOW,CENTER,2.4342976806504586,3.2306175647488353,0.009557811981510992,18.9,LOW,0.56,Negative emotional state,Negative emotional trajectory
19:43:43,calm,39.669730931521556,fear,71.23931646347046,MEDIUM,MEDIUM,LOW,CENTER,2.404000928908246,3.3357404463739284,0.008067795045788867,18.9,LOW,0.59,Negative emotional state,Negative emotional trajectory
19:43:43,calm,39.669730931521556,fear,74.37042593955994,MEDIUM,MEDIUM,LOW,CENTER,2.4219190644061825,3.4206280899148473,-0.010656080183122103,18.9,LOW,0.6,Negative emotional state,Negative emotional trajectory
19:43:43,calm,39.169730931521556,fear,76.75875425338745,MEDIUM,MEDIUM,LOW,CENTER,2.436959978624548,3.610311162839074,-0.011687709063885417,18.9,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:43,calm,39.169730931521556,fear,77.7611792087555,MEDIUM,MEDIUM,LOW,CENTER,2.044274232787643,3.4262454650155147,-0.00914875730330159,18.9,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:43,calm,38.16973093152156,fear,78.21837663650513,MEDIUM,MEDIUM,LOW,CENTER,2.57997832347535,4.178487982213377,0.008934568860748927,18.9,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:43,calm,37.251602276550805,fear,78.43034863471985,MEDIUM,MEDIUM,LOW,CENTER,2.3457133728852604,3.5774879355348714,-0.014171860737574272,18.9,LOW,0.62,Negative emotional state,Negative emotional trajectory
19:43:44,calm,39.169730931521556,fear,78.7783145904541,MEDIUM,MEDIUM,LOW,CENTER,2.0731799212994826,3.913999381474559,-0.0016263883756242367,18.9,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:44,calm,38.16973093152156,fear,78.96066308021545,MEDIUM,MEDIUM,LOW,CENTER,1.7846944009583363,3.3369452161862285,-0.0006872745277499121,18.9,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:44,calm,38.39399563740392,fear,79.21034693717957,MEDIUM,MEDIUM,LOW,CENTER,1.8428111725779464,3.1787393655740566,-0.0031644495669341847,18.9,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:44,calm,38.39399563740392,fear,79.57600355148315,MEDIUM,MEDIUM,LOW,CENTER,2.1874062946569275,4.123562030627896,-0.007696247337003361,18.9,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:44,calm,38.66973093152156,fear,79.80605363845825,MEDIUM,MEDIUM,LOW,CENTER,1.8887651519362683,3.821976675129502,-0.004247779156461138,18.9,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:44,calm,38.89399563740391,fear,79.94529604911804,MEDIUM,MEDIUM,LOW,CENTER,2.1513545654828787,3.595404319426759,-0.014138491581926671,15.43,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:44,calm,38.66973093152156,fear,80.60687780380249,MEDIUM,MEDIUM,LOW,CENTER,2.6580787126873244,4.5522922422506955,0.010454708431165484,15.43,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:44,calm,37.593635243583776,fear,81.15630745887756,MEDIUM,MEDIUM,LOW,CENTER,2.5410970584643584,4.181544265556791,0.000434670577101264,15.43,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:45,calm,38.66973093152156,fear,81.25197291374207,MEDIUM,MEDIUM,LOW,CENTER,2.2166484132279223,3.267795410782867,-0.006670458698299723,15.43,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:45,calm,38.66973093152156,fear,80.92091083526611,MEDIUM,MEDIUM,LOW,CENTER,2.1957182322005204,3.3236774837678977,-0.007534986558353185,15.43,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:45,calm,38.66973093152156,fear,80.1171064376831,MEDIUM,MEDIUM,LOW,CENTER,2.285501553642496,3.1113105545699478,0.009302356575281204,15.43,LOW,0.64,Negative emotional state,Negative emotional trajectory
19:43:45,calm,39.669730931521556,fear,79.05206680297852,MEDIUM,MEDIUM,LOW,CENTER,2.2886743717741473,2.9186388276872246,0.0038756433778799797,15.43,LOW,0.63,Negative emotional state,Negative emotional trajectory
19:43:45,calm,39.169730931521556,fear,78.13814878463745,MEDIUM,MEDIUM,LOW,CENTER,2.2574755889574893,3.3656734670728197,0.0014416392116521405,15.43,LOW,0.63,Negative emotional state,Negative emotional trajectory
