emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,video_quality,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,audio_quality,response_latency,pause_ratio,speech_rate,voiced_ratio,mean_pause,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,modality_weights,quality_warning,fused_emotion,timestamp
neutral,neutral,LOW,Stable emotional condition,0.67,0.296,2,0.459,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.175,18.9,LOW,LOW,14.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 1.5, 'eye_avoidance': 0.0, 'head_movement': 2.7}",STABLE,"{'visual': 0.715, 'audio': 0.285}",False,neutral,2026-07-09 10:13:30
fear,fear,MEDIUM,Negative emotional state,0.56,0.277,2,0.463,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,True,MEDIUM,0.5,45.8,MEDIUM,MEDIUM,23.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 2.7, 'eye_avoidance': 0.0, 'head_movement': 2.6}",STABLE,"{'visual': 0.524, 'audio': 0.476}",False,fear,2026-07-09 10:13:31
fear,fear,MEDIUM,Negative emotional state,0.56,0.275,2,0.454,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,True,MEDIUM,0.5,45.7,MEDIUM,MEDIUM,29.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 2.5, 'eye_avoidance': 0.0, 'head_movement': 2.6}",STABLE,"{'visual': 0.519, 'audio': 0.481}",False,fear,2026-07-09 10:13:31
neutral,neutral,LOW,Stable emotional condition,0.67,0.19,2,0.452,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.176,18.7,LOW,LOW,25.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.5, 'eye_avoidance': 0.0, 'head_movement': 2.5}",STABLE,"{'visual': 0.617, 'audio': 0.383}",False,neutral,2026-07-09 10:13:31
neutral,neutral,LOW,Stable emotional condition,0.67,0.192,2,0.458,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.175,18.6,LOW,LOW,23.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.2, 'eye_avoidance': 0.0, 'head_movement': 2.5}",STABLE,"{'visual': 0.62, 'audio': 0.38}",False,neutral,2026-07-09 10:13:32
neutral,neutral,LOW,Stable emotional condition,0.67,0.226,2,0.462,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.174,18.6,LOW,LOW,22.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.0, 'eye_avoidance': 0.0, 'head_movement': 2.4}",STABLE,"{'visual': 0.658, 'audio': 0.342}",False,neutral,2026-07-09 10:13:32
neutral,neutral,LOW,Stable emotional condition,0.67,0.224,2,0.458,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.175,18.5,LOW,LOW,21.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 2.8, 'eye_avoidance': 0.0, 'head_movement': 2.4}",STABLE,"{'visual': 0.656, 'audio': 0.344}",False,neutral,2026-07-09 10:13:32
neutral,neutral,LOW,Stable emotional condition,0.67,0.192,2,0.457,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.175,18.5,LOW,LOW,20.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 2.3}",STABLE,"{'visual': 0.62, 'audio': 0.38}",False,neutral,2026-07-09 10:13:32
neutral,neutral,LOW,Stable emotional condition,0.67,0.196,2,0.466,fear,0.2866666666666667,MEDIUM,0.42,0.0293,0.587,1.3769,0.8392,1.3431,0.1608,0.6248,False,LOW,0.173,18.4,LOW,LOW,20.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 2.5, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.624, 'audio': 0.376}",False,neutral,2026-07-09 10:13:33
neutral,neutral,LOW,Stable emotional condition,0.67,0.226,2,0.467,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.0,5.9,LOW,LOW,14.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.4, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.597, 'audio': 0.403}",False,neutral,2026-07-09 10:13:33
neutral,neutral,LOW,Stable emotional condition,0.67,0.226,2,0.467,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.0,5.9,LOW,LOW,10.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,"{'visual': 0.597, 'audio': 0.403}",False,neutral,2026-07-09 10:13:34
neutral,neutral,LOW,Stable emotional condition,0.67,0.285,2,0.468,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.0,5.9,LOW,LOW,7.9,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.1, 'eye_avoidance': 0.0, 'head_movement': 2.3}",STABLE,"{'visual': 0.652, 'audio': 0.348}",False,neutral,2026-07-09 10:13:34
neutral,neutral,LOW,Stable emotional condition,0.67,0.284,2,0.466,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.0,6.0,LOW,LOW,6.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.0, 'eye_avoidance': 0.0, 'head_movement': 2.3}",STABLE,"{'visual': 0.651, 'audio': 0.349}",False,neutral,2026-07-09 10:13:34
neutral,neutral,LOW,Negative emotional state,0.67,0.152,2,0.455,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.0,18.0,LOW,LOW,5.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 2.3}",STABLE,"{'visual': 0.468, 'audio': 0.532}",False,fear,2026-07-09 10:13:35
neutral,neutral,LOW,Negative emotional state,0.83,0.152,2,0.448,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.0,19.8,LOW,LOW,6.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 2.5, 'eye_avoidance': 0.4, 'head_movement': 3.7}",STABLE,"{'visual': 0.464, 'audio': 0.536}",False,fear,2026-07-09 10:13:35
sad,sad,LOW,Stable emotional condition,0.5,0.238,2,0.448,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.319,36.1,MEDIUM,LOW,14.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.0, 'eye_avoidance': 0.8, 'head_movement': 4.6}",FLUCTUATING,"{'visual': 0.611, 'audio': 0.389}",False,sad,2026-07-09 10:13:35
sad,sad,LOW,Stable emotional condition,0.56,0.254,2,0.478,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.326,36.8,MEDIUM,LOW,19.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.9, 'eye_avoidance': 0.8, 'head_movement': 5.4}",FLUCTUATING,"{'visual': 0.626, 'audio': 0.374}",False,sad,2026-07-09 10:13:35
sad,sad,LOW,Stable emotional condition,0.56,0.343,2,0.49,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.329,37.5,MEDIUM,LOW,22.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.8, 'eye_avoidance': 0.7, 'head_movement': 6.1}",FLUCTUATING,"{'visual': 0.693, 'audio': 0.307}",False,sad,2026-07-09 10:13:36
sad,sad,LOW,Stable emotional condition,0.49,0.335,2,0.479,fear,0.33,LOW,0.3867,0.0443,0.658,0.0,0.5276,1.6788,0.4724,0.3929,False,LOW,0.327,38.3,MEDIUM,LOW,24.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.7, 'eye_avoidance': 0.7, 'head_movement': 6.9}",FLUCTUATING,"{'visual': 0.688, 'audio': 0.312}",False,sad,2026-07-09 10:13:36
sad,sad,MEDIUM,Stable emotional condition,0.42,0.295,3,0.469,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,51.7,MEDIUM,LOW,32.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 2.6, 'eye_avoidance': 1.0, 'head_movement': 7.2}",FLUCTUATING,"{'visual': 0.773, 'audio': 0.227}",False,sad,2026-07-09 10:13:37
sad,sad,MEDIUM,Stable emotional condition,0.45,0.327,3,0.519,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,51.9,MEDIUM,LOW,36.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 2.1, 'eye_avoidance': 1.0, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.79, 'audio': 0.21}",False,sad,2026-07-09 10:13:37
fear,fear,MEDIUM,Negative emotional state,0.42,0.368,4,0.525,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,52.3,MEDIUM,MEDIUM,39.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 2.6, 'eye_avoidance': 1.0, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.809, 'audio': 0.191}",False,fear,2026-07-09 10:13:37
fear,fear,MEDIUM,Negative emotional state,0.42,0.367,4,0.524,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,52.1,MEDIUM,MEDIUM,40.9,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.9, 'head_movement': 7.4}",STABLE,"{'visual': 0.808, 'audio': 0.192}",False,fear,2026-07-09 10:13:37
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.193,4,0.519,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,40.1,MEDIUM,LOW,42.1,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.9, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.689, 'audio': 0.311}",False,neutral,2026-07-09 10:13:38
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.192,4,0.517,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,40.1,MEDIUM,LOW,42.8,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.9, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.688, 'audio': 0.312}",False,neutral,2026-07-09 10:13:38
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.277,4,0.514,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,40.1,MEDIUM,LOW,43.3,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.9, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.761, 'audio': 0.239}",False,neutral,2026-07-09 10:13:38
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.265,4,0.491,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,40.0,MEDIUM,LOW,43.5,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.8, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.753, 'audio': 0.247}",False,neutral,2026-07-09 10:13:39
fear,fear,MEDIUM,Negative emotional state,0.42,0.328,4,0.493,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,52.0,MEDIUM,MEDIUM,43.8,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.8, 'head_movement': 7.3}",FLUCTUATING,"{'visual': 0.79, 'audio': 0.21}",False,fear,2026-07-09 10:13:39
fear,fear,MEDIUM,Negative emotional state,0.42,0.314,4,0.472,happy,0.2,MEDIUM,0.4133,0.0356,0.621,0.0,0.3869,1.3431,0.6131,0.3741,False,MEDIUM,0.5,51.9,MEDIUM,MEDIUM,43.9,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.8, 'head_movement': 7.3}",FLUCTUATING,"{'visual': 0.783, 'audio': 0.217}",False,fear,2026-07-09 10:13:39
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.306,4,0.455,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,40.0,MEDIUM,LOW,44.3,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.8, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.761, 'audio': 0.239}",False,neutral,2026-07-09 10:13:40
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.293,4,0.436,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,40.0,MEDIUM,LOW,44.3,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.7, 'head_movement': 7.5}",STABLE,"{'visual': 0.753, 'audio': 0.247}",False,neutral,2026-07-09 10:13:40
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.289,4,0.434,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,40.1,MEDIUM,LOW,44.3,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.7, 'head_movement': 7.6}",STABLE,"{'visual': 0.75, 'audio': 0.25}",False,neutral,2026-07-09 10:13:40
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.303,4,0.455,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,40.1,MEDIUM,LOW,44.1,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.7, 'head_movement': 7.5}",STABLE,"{'visual': 0.759, 'audio': 0.241}",False,neutral,2026-07-09 10:13:41
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.173,4,0.449,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,40.0,MEDIUM,LOW,44.0,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.7, 'head_movement': 7.5}",STABLE,"{'visual': 0.642, 'audio': 0.358}",False,neutral,2026-07-09 10:13:41
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.171,4,0.444,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,40.0,MEDIUM,LOW,43.9,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.7, 'head_movement': 7.5}",STABLE,"{'visual': 0.64, 'audio': 0.36}",False,neutral,2026-07-09 10:13:41
sad,sad,MEDIUM,Stable emotional condition,0.49,0.21,4,0.491,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,52.0,MEDIUM,LOW,44.1,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.7, 'head_movement': 7.5}",FLUCTUATING,"{'visual': 0.685, 'audio': 0.315}",False,sad,2026-07-09 10:13:41
sad,sad,MEDIUM,Stable emotional condition,0.43,0.199,4,0.466,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,52.0,MEDIUM,LOW,44.2,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.7, 'head_movement': 7.5}",FLUCTUATING,"{'visual': 0.674, 'audio': 0.326}",False,sad,2026-07-09 10:13:42
sad,sad,MEDIUM,Stable emotional condition,0.42,0.309,4,0.47,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,51.9,MEDIUM,LOW,44.2,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.6, 'head_movement': 7.5}",FLUCTUATING,"{'visual': 0.763, 'audio': 0.237}",False,sad,2026-07-09 10:13:42
sad,sad,MEDIUM,Stable emotional condition,0.42,0.313,4,0.475,angry,0.19666666666666666,MEDIUM,0.39,0.0559,0.699,0.0,0.3266,1.6788,0.6734,0.2432,False,MEDIUM,0.5,51.9,MEDIUM,LOW,44.1,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.6, 'head_movement': 7.4}",STABLE,"{'visual': 0.765, 'audio': 0.235}",False,sad,2026-07-09 10:13:42
happy,happy,MEDIUM,Stable emotional condition,0.56,0.17,5,0.477,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,MEDIUM,0.5,37.1,MEDIUM,LOW,44.3,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.6, 'head_movement': 7.4}",FLUCTUATING,"{'visual': 0.609, 'audio': 0.391}",False,happy,2026-07-09 10:13:43
happy,happy,MEDIUM,Stable emotional condition,0.57,0.167,5,0.467,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,MEDIUM,0.5,37.0,MEDIUM,LOW,44.4,MEDIUM,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.6, 'head_movement': 7.3}",FLUCTUATING,"{'visual': 0.604, 'audio': 0.396}",False,happy,2026-07-09 10:13:43
neutral,neutral,LOW,Stable emotional condition,0.67,0.289,5,0.458,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,LOW,0.194,24.9,LOW,LOW,37.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.6, 'head_movement': 7.1}",FLUCTUATING,"{'visual': 0.726, 'audio': 0.274}",False,neutral,2026-07-09 10:13:44
neutral,neutral,LOW,Stable emotional condition,0.72,0.285,5,0.453,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,LOW,0.195,24.8,LOW,LOW,33.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.6, 'head_movement': 7.0}",FLUCTUATING,"{'visual': 0.723, 'audio': 0.277}",False,neutral,2026-07-09 10:13:44
neutral,neutral,LOW,Stable emotional condition,0.73,0.312,5,0.45,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,LOW,0.196,24.8,LOW,LOW,30.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.6, 'head_movement': 7.0}",FLUCTUATING,"{'visual': 0.741, 'audio': 0.259}",False,neutral,2026-07-09 10:13:44
neutral,neutral,LOW,Stable emotional condition,0.67,0.317,5,0.458,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,LOW,0.194,24.6,LOW,LOW,28.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.6, 'head_movement': 6.9}",FLUCTUATING,"{'visual': 0.744, 'audio': 0.256}",False,neutral,2026-07-09 10:13:44
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.316,6,0.46,angry,0.19666666666666666,MEDIUM,0.3667,0.0962,0.793,0.015,0.3769,2.0146,0.6231,0.1646,False,MEDIUM,0.5,39.7,MEDIUM,LOW,34.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 15.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.5, 'head_movement': 6.7}",FLUCTUATING,"{'visual': 0.743, 'audio': 0.257}",False,neutral,2026-07-09 10:13:45
